588815, 92, 2744336, 12166173, 1721860, 800633, 52465511, 501920, 137512, 7446332, 1725771, 78577095, 
583818, 97, 2769834, 12247310, 1759961, 808929, 51721298, 494641, 135694, 7468546, 1763907, 77994074, 
585382, 92, 2887572, 12200077, 1731797, 807130, 52877899, 516366, 138649, 7385503, 1735728, 79134398, 
1226414, 236, 3302330, 6832891, 2521668, 1022302, 49015123, 946883, 172329, 3698271, 2523574, 68740353, 
1221012, 237, 3268832, 6814229, 2530294, 1037489, 49609985, 969537, 175008, 3651174, 2532134, 69279637, 
1205416, 231, 3303863, 6820018, 2507892, 1036362, 49310398, 968046, 170908, 3696677, 2509638, 69021557, 
2324103, 111, 5620715, 4358886, 3185750, 1623915, 48019258, 1508485, 229433, 1970831, 3186791, 68842528, 
2288208, 108, 5663364, 4325823, 3188668, 1599754, 47820600, 1502747, 228425, 1953231, 3189686, 68571946, 
2310119, 111, 5597489, 4296268, 3175933, 1605051, 47652131, 1492187, 225416, 1960007, 3176956, 68315735, 
4250306, 63, 12514436, 3570742, 4097974, 2599486, 46219290, 2740544, 551568, 963812, 4098521, 77508768, 
4242746, 60, 12630469, 3623046, 4177183, 2649336, 45907385, 2672475, 549964, 984225, 4177715, 77437421, 
4288960, 73, 12652849, 3795789, 4644031, 2691156, 46009162, 2784005, 557674, 992806, 4644583, 78417057, 
