65536, 256, 69, 1.20355e+06, 0, 1.63517e+09, 3.14632e+08, 5.72278e+08, 2.26321e+07, 1.77465e+06, 2.54769e+09, 19959, 1.95252e+06, 7.7442e+08, 371098, 8.17137e+08, 4.11115e+07, 0, 153382, 1.63517e+09, 125, 0, 10, 8.17027e+06, 1.99556e+08, 4, 1.06817e+08, 82750, 3.14626e+08,
65536, 256, 29, 1.11425e+06, 0, 1.46604e+09, 3.09012e+08, 5.23919e+08, 1.34641e+07, 1.0499e+06, 2.3146e+09, 20883, 2.03079e+06, 6.44585e+08, 317183, 7.76553e+08, 4.23839e+07, 0, 152435, 1.46604e+09, 76, 0, 3, 7.56221e+06, 2.06313e+08, 3, 9.50554e+07, 81413, 3.09012e+08,
65536, 256, 64, 1.04671e+06, 0, 1.45579e+09, 3.11003e+08, 5.22213e+08, 1.22394e+07, 951586, 2.30325e+09, 21193, 2.06566e+06, 6.35826e+08, 308173, 7.74668e+08, 4.27514e+07, 0, 152524, 1.45579e+09, 82, 0, 0, 7.56257e+06, 2.06974e+08, 3, 9.63844e+07, 81281, 3.11003e+08,
65536, 256, 69, 1.10102e+06, 0, 1.4894e+09, 3.1372e+08, 5.23799e+08, 1.52757e+07, 1.21615e+06, 2.34452e+09, 21175, 2.05179e+06, 6.60172e+08, 323266, 7.84715e+08, 4.1969e+07, 0, 152786, 1.4894e+09, 65, 0, 1, 7.55553e+06, 2.06601e+08, 0, 9.94824e+07, 81736, 3.1372e+08,
65536, 512, 730, 1.9548e+06, 0, 1.73007e+09, 4.87347e+08, 4.73324e+08, 1.56643e+07, 1.01008e+06, 2.70937e+09, 10421, 1.76266e+06, 7.0932e+08, 425534, 9.71628e+08, 4.67712e+07, 0, 156127, 1.73007e+09, 118, 0, 0, 6.85515e+06, 3.62022e+08, 5, 1.18383e+08, 86992, 4.87347e+08,
65536, 512, 39, 2.14401e+06, 0, 1.66348e+09, 4.83192e+08, 4.53407e+08, 8.14973e+06, 472867, 2.61084e+09, 10628, 1.93497e+06, 6.37362e+08, 398916, 9.70228e+08, 5.33844e+07, 0, 158273, 1.66348e+09, 473, 0, 3, 7.13594e+06, 3.82672e+08, 4, 9.32977e+07, 86396, 4.83192e+08,
65536, 512, 69, 2.04651e+06, 0, 1.59946e+09, 4.79382e+08, 4.25024e+08, 6.7964e+06, 400147, 2.51311e+09, 10583, 1.92666e+06, 5.92334e+08, 387782, 9.5023e+08, 5.44162e+07, 0, 158912, 1.59946e+09, 227, 0, 1, 6.74532e+06, 3.88254e+08, 4, 8.42971e+07, 85547, 4.79382e+08,
65536, 512, 72, 1.98821e+06, 0, 1.6687e+09, 4.91273e+08, 4.60112e+08, 1.1222e+07, 683038, 2.63398e+09, 10321, 1.8664e+06, 6.63319e+08, 344965, 9.54642e+08, 4.83649e+07, 0, 154332, 1.6687e+09, 96, 0, 3, 6.66212e+06, 3.76156e+08, 4, 1.08374e+08, 81312, 4.91273e+08,
65536, 1024, 50, 3.99518e+06, 0, 2.0859e+09, 9.05736e+08, 3.82013e+08, 1.47758e+07, 527048, 3.39295e+09, 5224, 1.7197e+06, 6.88937e+08, 384232, 1.34016e+09, 5.45386e+07, 0, 154601, 2.0859e+09, 65, 0, 0, 1.82008e+07, 7.68654e+08, 0, 1.18796e+08, 85248, 9.05736e+08,
65536, 1024, 71, 4.20108e+06, 0, 2.05302e+09, 8.95835e+08, 3.80344e+08, 1.34416e+07, 490802, 3.34733e+09, 5144, 1.70951e+06, 6.5008e+08, 447136, 1.34187e+09, 5.87496e+07, 0, 157116, 2.05302e+09, 66, 0, 4, 1.63754e+07, 7.67569e+08, 1, 1.11802e+08, 88306, 8.95835e+08,
