436669710,  352714932,  2515462391, 1101981179,  0,  0,  67294119,  22651727859,
437350102,  366616813,  2521869687, 1106308379,  0,  0,  65291732,  22702821633,
440124110,  404976423,  2523157146, 1108434024,  0,  0,  65056915,  22699565154,
313500299,  294866914,  2416923445, 1633656629,  0,  0,  65215576,  0,
314485403,  314649671,  2414486964, 1629889585,  0,  0,  65521306,  0,
315376517,  339033745,  2419651553, 1625994944,  0,  0,  66284374,  0,
257667736,  185384372,  0,          2571816225,  0,  0,  65912837,  0,
259357870,  184047808,  0,          2573158319,  0,  0,  65822168,  0,
256882495,  186867264,  0,          2572681271,  0,  0,  65527517,  0,
248430998,  167627502,  0,          4290850422,  0,  0,  65291394,  0,
246551082,  172784317,  0,          4290850422,  0,  0,  65291394,  0,
248622563,  168400979,  0,          4290850422,  0,  0,  65291394,  0,
