0,  0,  105671,  0,  0,  119480,  0,
0,  0,  102870,  0,  0,  17538,  0,
0,  0,  103177,  0,  0,  17525,  0,
0,  0,  102435,  0,  0,  17232,  0,
0,  0,  103257,  0,  0,  17468,  0,
0,  0,  102379,  0,  0,  31328,  0,
0,  0,  102044,  0,  0,  18353,  0,
0,  0,  102182,  0,  0,  21573,  0,
0,  0,  102284,  0,  0,  21090,  0,
0,  0,  101945,  0,  0,  21904,  0,
0,  0,  101908,  0,  0,  18126,  0,
0,  0,  102016,  0,  0,  18015,  0,
0,  0,  102255,  0,  0,  18226,  0,
0,  0,  101606,  0,  0,  17906,  0,
0,  0,  102067,  0,  0,  18050,  0,
0,  0,  93442,  0,  0,  17865,  108446,
0,  0,  95459,  0,  0,  58234,  200693,
0,  0,  90007,  0,  0,  19488,  95316,
0,  0,  90297,  0,  0,  18078,  460884,
0,  0,  90262,  0,  0,  159709,  91515,
0,  0,  91133,  0,  0,  19023,  93639,
0,  0,  91238,  0,  0,  19366,  93639,
0,  0,  97414,  0,  0,  19771,  93639,
0,  0,  98612,  0,  0,  58937,  93639,
0,  0,  90163,  0,  0,  58553,  93639,
0,  0,  90733,  0,  0,  23829,  93639,
0,  0,  90062,  0,  0,  25601,  93639,
0,  0,  97312,  0,  0,  24263,  93639,
0,  0,  92131,  0,  0,  22119,  93639,
0,  0,  92913,  0,  0,  17569,  93639,
0,  0,  83094,  0,  0,  63716,  0,
0,  0,  87587,  0,  0,  59714,  0,
0,  0,  87243,  0,  0,  77927,  0,
0,  0,  89373,  0,  0,  63508,  0,
0,  0,  87888,  0,  0,  64043,  0,
0,  0,  87568,  0,  0,  84946,  0,
0,  0,  87497,  0,  0,  59393,  0,
0,  0,  79845,  0,  0,  18094,  0,
0,  0,  80657,  0,  0,  16740,  0,
0,  0,  80510,  0,  0,  20740,  0,
0,  0,  87999,  0,  0,  57152,  0,
0,  0,  80452,  0,  0,  37797,  0,
0,  0,  87149,  0,  0,  68815,  0,
0,  0,  88468,  0,  0,  62596,  0,
