657109, 262, 79783927, 101677164, 101952215, 0, 208702119, 600374, 221750, 0, 19654, 493614574, 
648306, 178, 81066385, 100843776, 99561146, 0, 209561663, 619997, 215009, 0, 19757, 492536217, 
714565, 179, 72277044, 101917515, 108727028, 0, 210928462, 624349, 217484, 0, 19550, 495426176, 
1465087, 381, 54673273, 52726045, 129600552, 0, 216770467, 1073626, 208092, 0, 10663, 456528186, 
1349039, 422, 55188964, 52536751, 130997498, 0, 217270310, 1047658, 207953, 0, 10738, 458609333, 
1498636, 431, 49734976, 52408624, 129241772, 0, 217599451, 1054376, 206460, 0, 10716, 451755442, 
5772395, 1335, 58657038, 26719231, 126475266, 0, 217546950, 2384674, 196246, 0, 5538, 437758673, 
5494794, 1363, 61511768, 26823210, 122232526, 0, 219659151, 2363679, 197962, 0, 5588, 438290041, 
7357235, 1403, 66037174, 26810707, 130675345, 0, 217285147, 2359405, 198704, 0, 5618, 450730738, 
13825923, 3275, 55141534, 13915368, 78403721, 0, 217983733, 4104442, 189356, 0, 3014, 383570366, 
11583083, 115, 55359670, 13983176, 83446513, 0, 215498390, 4252233, 189882, 0, 2761, 384315823, 
12905174, 130, 57840900, 14163580, 71062089, 0, 217138768, 4072829, 190439, 0, 2875, 377376784, 
