1024,  178013,  318441,  721877,  91191,
1024,  180371,  311226,  691057,  106606,
1024,  175517,  317338,  710965,  97071,
2048,  612438,  1153002,  1791643,  265644,
2048,  589398,  1152968,  1691205,  284236,
2048,  599205,  1331109,  1697348,  258959,
2048,  615749,  1029576,  1748180,  279254,
2048,  581486,  989207,  1776552,  271512,
2048,  581586,  1203131,  1728141,  275606,
2048,  568598,  1066971,  1782760,  289342,
2048,  599578,  1054952,  1656422,  287315,
2048,  587263,  1036256,  1791723,  273928,
2048,  550048,  1097750,  1680348,  250109,
2048,  576091,  999867,  1674953,  259063,
2048,  534946,  1022537,  1738011,  243469,
2048,  535990,  1017563,  1734215,  279839,
2048,  536431,  1070776,  1733778,  271426,
2048,  547502,  1017827,  1711445,  266502,
2048,  744126,  1485596,  1700894,  255173,
2048,  528350,  1083403,  1673911,  244626,
2048,  550612,  1043310,  1761482,  266848,
2048,  535641,  1066235,  1684424,  254678,
2048,  539770,  1010641,  1723655,  226539,
2048,  558191,  1034298,  1701020,  244799,
2048,  1378051,  1059549,  1748368,  257995,
2048,  538213,  1099901,  1691950,  251813,
2048,  536155,  1028729,  1705262,  233050,
2048,  532978,  1002022,  1669675,  263690,
2048,  530811,  1107760,  1907564,  261499,
2048,  533339,  1089423,  1692735,  243792,
2048,  546364,  1057318,  1699744,  274395,
2048,  543696,  1154954,  1703803,  264606,
2048,  517207,  988221,  1693708,  231289,
2048,  523180,  1060557,  1812985,  261157,
2048,  550312,  1138858,  1693718,  270957,
2048,  557951,  1363061,  1732723,  239292,
2048,  531324,  1014857,  1741797,  287553,
2048,  550194,  1173606,  1793422,  236915,
2048,  924743,  1220860,  1772914,  270202,
2048,  604715,  1119895,  1838136,  281904,
2048,  567538,  1155248,  1877983,  297281,
2048,  573882,  1066090,  1862960,  284653,
2048,  558963,  1175785,  1838090,  276486,
2048,  614061,  1187691,  1792432,  270974,
2048,  540091,  1113218,  1780924,  275658,
2048,  552092,  1169328,  2378862,  258423,
2048,  564140,  1053100,  1796355,  287976,
2048,  557100,  1022038,  1966877,  291787,
2048,  578015,  1143928,  1880633,  235441,
2048,  583237,  1136387,  1879273,  301767,
2048,  634734,  1148234,  1918356,  307358,
2048,  596205,  1438443,  1954334,  266149,
2048,  630670,  1207769,  1937110,  301606,
096,  1889211,  2017524,  3945185,  833148,
4096,  1936579,  2001071,  3843830,  897080,
4096,  1961593,  1931283,  3772018,  845105,
4096,  1959539,  1919663,  3717429,  793567,
4096,  1863629,  1867240,  3594810,  809686,
4096,  1788157,  1809203,  3505904,  785970,
4096,  1797343,  1883354,  3591918,  802480,
4096,  1927412,  1931879,  3666914,  869219,
4096,  2035532,  1964080,  3971577,  856434,
4096,  1945139,  1989292,  3743566,  889142,
4096,  2005939,  2068932,  4035505,  906172,
4096,  2037125,  2035060,  3727616,  919938,
4096,  2299038,  2083651,  3905146,  922425,
4096,  1986597,  2083957,  3792304,  915416,
4096,  2202635,  1992160,  3950681,  953811,
4096,  2134237,  2213567,  3965573,  955530,
4096,  2028221,  2237198,  4043707,  1009749,
4096,  2232449,  2073011,  3915406,  843875,
4096,  2133972,  2023534,  4053723,  961980,
4096,  2180746,  2069071,  3910911,  956261,
4096,  2129978,  2059912,  4132166,  980382,
4096,  2262629,  2122658,  4212207,  974585,
4096,  2200944,  2196239,  4212415,  980357,
4096,  2116823,  2117858,  4159838,  924676,
4096,  2308081,  2018760,  3932603,  851115,
4096,  2100690,  1986992,  3866565,  897221,
4096,  2033816,  2048163,  3912379,  905662,
4096,  2081047,  2053251,  4073318,  936665,
4096,  2223457,  2121664,  4257948,  979683,
4096,  2147377,  2100744,  4175276,  944012,
4096,  2276815,  2159961,  4084608,  973992,
4096,  2284705,  2137486,  4093900,  914044,
4096,  2121276,  2087167,  4112916,  942438,
4096,  2144641,  2056523,  4116219,  868216,
4096,  2186648,  2140290,  4155138,  943526,
4096,  2261482,  2121274,  4063935,  900488,
4096,  2187682,  2035461,  4041771,  919104,
4096,  2141597,  2046297,  4084004,  952899,
4096,  2233104,  2138894,  4117258,  990105,
4096,  2141132,  2243183,  4248526,  905558,
4096,  2369139,  2198005,  4236338,  937113,
4096,  2242632,  2158582,  4279857,  951906,
4096,  2159052,  2118115,  4134916,  957450,
4096,  2215810,  2136669,  4141549,  935038,
4096,  2174570,  2062886,  4223774,  978253,
4096,  2140956,  2078485,  4090539,  971433,
4096,  2121929,  2069460,  4021680,  903362,
4096,  2126978,  2119942,  4130668,  956286,
4096,  2199125,  2128669,  4093933,  945574,
4096,  2100436,  2127672,  4026026,  994137,
8192,  6331759,  6388223,  12546934,  3437158,
8192,  6335990,  6329942,  11986577,  3392922,
8192,  5940300,  5918357,  11730299,  3521452,
8192,  6317661,  6231626,  12035719,  3440822,
8192,  6347381,  6427613,  12022008,  3418021,
8192,  6424338,  6532678,  12472208,  3413983,
8192,  6592466,  6240836,  12341634,  3531174,
8192,  6683644,  6662012,  12776467,  3554082,
8192,  6320986,  6166329,  12451172,  3408315,
8192,  6201986,  6764120,  13213323,  3716866,
8192,  6868040,  6675553,  13206795,  3747290,
8192,  7018983,  7057771,  13719896,  3761656,
8192,  6976881,  6841366,  13114326,  3144722,
8192,  6561367,  6506727,  13092797,  3582404,
8192,  6461077,  6339852,  12283462,  3612379,
8192,  6681963,  6438133,  11908722,  3384027,
8192,  6487155,  6522651,  11900357,  3424483,
8192,  6415008,  6254014,  12136018,  3523068,
8192,  6552048,  6211113,  12281749,  3621443,
8192,  6659136,  6604417,  12551652,  3611776,
8192,  6615902,  6397018,  13109912,  3549970,
8192,  6707060,  6538982,  12707301,  3416160,
8192,  6313949,  6461057,  11987376,  3542979,
8192,  6376417,  6326836,  11959719,  3511462,
8192,  6528038,  6236531,  12073376,  3482872,
8192,  6033871,  6222521,  12261018,  3636283,
8192,  6499908,  6173682,  12173396,  3642458,
8192,  6275346,  6484821,  12409526,  3638433,
8192,  6726853,  6948578,  12691287,  3689489,
8192,  6177229,  6418173,  12500609,  3713915,
8192,  6449533,  6889204,  12453519,  3516353,
8192,  6265919,  6524487,  12812532,  3639651,
8192,  6840122,  6737739,  12713142,  3463197,
8192,  7642745,  6553363,  13019062,  3654267,
8192,  6818486,  7798224,  13314255,  3564654,
8192,  6735196,  7105336,  12906876,  3766951,
8192,  6841026,  6906426,  12882225,  3698200,
8192,  6972740,  6598267,  13712207,  3290172,
8192,  6444978,  6401959,  12405636,  3285237,
8192,  6414249,  6311347,  12283694,  3564199,
8192,  6189632,  6100249,  12468726,  3660209,
8192,  6794842,  6478075,  13338247,  3438156,
8192,  6160654,  6059909,  11933947,  3401205,
8192,  6207777,  6006041,  12357749,  3267954,
8192,  6076484,  6054355,  11569664,  3358707,
8192,  6291684,  5920417,  12028690,  3352341,
8192,  6060171,  5992946,  11522221,  3482524,
8192,  6129572,  6228593,  11410601,  3321633,
8192,  6014104,  6338474,  11651271,  3483624,
8192,  6344425,  6067811,  12058886,  3360340,




