512,  564602,  355391,  2014188,  269009,
512,  962739,  340445,  1996918,  210251,
512,  409787,  341192,  1974477,  203726,
512,  413718,  345398,  1974997,  216053,
512,  387239,  336928,  1984659,  233142,
512,  370953,  340497,  1971509,  222246,
512,  377673,  352351,  1989030,  221718,
512,  369004,  340501,  2010315,  168039,
512,  391086,  342168,  1967690,  186148,
512,  371286,  318375,  1997856,  195764,
512,  342620,  329415,  1983891,  190000,
512,  349322,  319399,  1973319,  159067,
512,  340664,  322407,  2000384,  183044,
512,  341278,  307592,  1956518,  195183,
512,  352082,  305872,  1984109,  166053,
512,  354394,  305514,  1944051,  164253,
512,  353211,  311321,  1926090,  181383,
512,  354986,  306913,  1913604,  185705,
512,  344081,  307634,  1937845,  181774,
512,  348629,  305152,  1937750,  171066,
512,  344140,  306053,  1936902,  178631,
512,  345007,  298987,  1916178,  155631,
512,  327152,  304682,  1948356,  189706,
512,  344186,  306394,  2178348,  172928,
512,  323954,  307785,  1954469,  178549,
512,  327399,  307458,  1964672,  191480,
512,  343021,  304256,  1922432,  167347,
512,  339216,  307511,  1935612,  186776,
512,  349871,  310190,  1940955,  159026,
512,  343561,  306602,  1947629,  188512,
512,  333097,  307286,  2166368,  176606,
512,  325552,  308427,  1933555,  185880,
512,  340726,  310090,  1971799,  152218,
512,  350415,  306886,  1946873,  178604,
512,  336887,  302495,  1954864,  150018,
512,  331575,  305537,  1917846,  188475,
512,  329457,  282257,  1907387,  178520,
512,  354330,  292349,  2074214,  184601,
512,  319270,  290616,  1915197,  181876,
512,  334139,  292231,  1911789,  156841,
512,  329938,  290501,  1898024,  169196,
512,  334921,  269518,  1896525,  148716,
512,  326951,  275097,  1900379,  184319,
512,  323533,  283104,  1926097,  185229,
512,  339970,  281119,  1921555,  178993,
512,  328923,  270211,  1907533,  183576,
512,  341170,  268360,  1934204,  166555,
512,  328426,  261814,  1965192,  169303,
512,  315529,  261934,  1927735,  173296,
512,  328774,  260342,  1933341,  179430,
1024,  828290,  850716,  2785728,  389302,
1024,  839952,  909842,  2822736,  395827,
1024,  830354,  905541,  2779922,  392325,
1024,  912229,  935223,  3203808,  447377,
1024,  847383,  904756,  2801465,  369813,
1024,  857835,  893582,  2826568,  384873,
1024,  864528,  871206,  2744385,  372697,
1024,  844900,  838914,  3002997,  379075,
1024,  833841,  859120,  2994340,  340752,
1024,  859834,  820177,  2982624,  347114,
1024,  890430,  832726,  2832548,  356331,
1024,  846569,  828028,  2679525,  428276,
1024,  856862,  823268,  2672007,  345803,
1024,  877998,  837112,  2742331,  356259,
1024,  844551,  886646,  2794143,  345239,
1024,  869408,  890090,  3218744,  358801,
1024,  882196,  1228557,  3011426,  352012,
1024,  827614,  865546,  2992767,  384660,
1024,  831596,  939029,  2859476,  361569,
