212857, 91, 21433985, 9645939, 7847377, 28145389, 14243774, 1860457, 1746118, 3386653, 7850672, 88525935,
187567, 696, 18248273, 9185955, 7956277, 28000549, 14008079, 1966297, 1788226, 2871533, 7959109, 84216284,
194054, 108, 19265844, 8912652, 7944404, 30280667, 14242525, 1948777, 1859034, 2568774, 7946301, 87218736,
191809, 420, 21210926, 8865674, 7570195, 27414980, 14057520, 1899150, 1819281, 3061421, 7572939, 86094120,
194538, 315, 24831742, 8835447, 8502559, 32213352, 15288068, 2066491, 2071283, 2691036, 8505038, 96697310,
472248, 191, 14708645, 5241884, 5935244, 33198204, 13802918, 1186054, 986833, 1487268, 5936545, 77020790,
312961, 385, 14105680, 5451033, 5775740, 31126499, 12710117, 1113310, 958825, 1495200, 5776523, 73050533,
312491, 582, 14471166, 5308292, 5994866, 32690276, 12911456, 1226011, 1008064, 1262805, 5995489, 75186632,
313240, 282, 15603551, 5272688, 5902493, 33152537, 13284362, 1195176, 1026723, 1407987, 5903213, 77159759,
315590, 183, 15167934, 5230118, 5469994, 32986321, 13215808, 1174064, 983579, 1399337, 5470729, 75943663,
617354, 1341, 19920598, 3558867, 5296751, 33627979, 11937602, 1027063, 637464, 772373, 5303789, 77404430,
555059, 652, 17525106, 3648587, 5020068, 32272578, 11389964, 873636, 654742, 760672, 5020703, 72701699,
581889, 766, 15298850, 4098319, 5182766, 31531211, 11394956, 869047, 642043, 831935, 5183357, 70432373,
621035, 709, 21458000, 3958551, 5174696, 33490307, 11495830, 994070, 670482, 857165, 5175292, 78721441,
550303, 932, 17437994, 4031839, 5098823, 34256844, 12632497, 969193, 711930, 812639, 5106004, 76510175,
1030764, 90, 21777566, 4422617, 19230501, 36093166, 10876651, 988430, 526591, 362682, 19230792, 95309349,
733157, 135, 21594575, 4183422, 17279037, 35343646, 9534845, 1036460, 550772, 379800, 17279601, 90636413,
1116210, 44, 22439698, 4400963, 19012553, 38607304, 12011669, 1067116, 555191, 490602, 19013131, 99701928,
1186280, 94, 18362048, 4108461, 18189838, 35411710, 11352072, 944921, 514385, 354784, 18190445, 90425200,
695903, 74, 19372246, 4612178, 18525400, 35975155, 9779129, 963819, 568916, 344272, 18525824, 90837516,
