621665, 139, 43578476, 47126997, 18503228, 75897574, 49288148, 4423146, 3904374, 19234710, 18509978, 262585207,
645878, 73, 50377328, 43130516, 19722481, 81206634, 50800160, 4431805, 3995503, 19633044, 19730565, 273951506,
711132, 84, 54148311, 46665042, 19861617, 81059334, 50838836, 4425239, 4074275, 18947524, 19868719, 280738496,
610290, 135, 51793021, 41386600, 18717602, 74475239, 49666426, 4218523, 3824463, 18952421, 18724282, 263651400,
615649, 126, 49993844, 38860866, 18449914, 76639819, 48788343, 4328890, 4039070, 18122046, 18457344, 259845997,
1037123, 228, 35085497, 23964065, 8394447, 71494468, 42486650, 2454046, 1874663, 8703030, 8397705, 195497475,
1093523, 184, 34570707, 23941604, 8451002, 74469243, 43690695, 2549641, 1959097, 10254774, 8452873, 200982341,
944152, 168, 33409781, 22829782, 8858555, 73955040, 44201487, 2575017, 1993589, 8953001, 8860616, 197722633,
954779, 186, 34201085, 22356557, 8946568, 69659625, 45130140, 2637928, 2029846, 8950630, 8948418, 194869194,
1113315, 234, 33724463, 23181344, 8599137, 72194409, 43057641, 2570520, 1986537, 8854251, 8601108, 195283822,
1751347, 8940, 37355568, 12605461, 6431268, 67915767, 39279184, 2173317, 1216885, 4658163, 6435992, 173400624,
1458312, 172, 29830920, 11897852, 6136496, 68279067, 36972407, 1989797, 1129288, 4490716, 6140339, 162188870,
1927384, 112, 31994762, 11053947, 6448354, 73970598, 38665102, 2260713, 1361634, 4627510, 6451222, 172312984,
2114897, 177, 32421898, 11754136, 6201612, 70515570, 38821664, 2291549, 1304777, 4451791, 6204085, 169880544,
1727955, 189, 32064606, 12108049, 6167706, 70508029, 38364568, 2163725, 1193425, 4709608, 6171501, 169011655,
3884290, 66, 30610486, 8162944, 26220691, 71480208, 34307508, 2840488, 1033950, 2948305, 26222607, 181490852,
3436445, 69, 29534372, 7490580, 24560219, 72346527, 31662401, 2655787, 1028299, 2398036, 24561918, 175114434,
2872288, 130, 29053628, 7683503, 26825221, 73509585, 32366790, 2711368, 1063655, 2186007, 26826893, 178273847,
2619530, 130, 29513017, 8121405, 26535366, 76298636, 33424865, 2800497, 1088240, 2563719, 26538220, 182968259,
2620569, 126, 34977921, 7809791, 29669598, 75712938, 34513567, 2893108, 1093074, 2348018, 29672215, 191641327,
