16384, 256, 29, 310257, 0, 2.86599e+07, 4.60581e+07, 2.5514e+07, 1.12099e+07, 1.01045e+06, 1.12763e+08, 2168, 241561, 2.94923e+06, 22440, 2.29242e+07, 2.48218e+06, 0, 38114, 2.86599e+07, 242, 0, 5, 380399, 9.25046e+06, 7, 3.64071e+07, 19837, 4.6058e+07,
16384, 256, 34, 193617, 0, 2.56327e+07, 4.71069e+07, 2.53255e+07, 1.09293e+07, 922746, 1.10111e+08, 2631, 241046, 3.05223e+06, 19991, 1.99819e+07, 2.29736e+06, 0, 37604, 2.56327e+07, 282, 0, 4, 364151, 9.27618e+06, 0, 3.74462e+07, 19981, 4.71068e+07,
16384, 256, 28, 226672, 0, 2.51774e+07, 4.72814e+07, 2.56885e+07, 1.15669e+07, 1.02067e+06, 1.10962e+08, 2539, 234470, 2.76569e+06, 20775, 1.97738e+07, 2.34222e+06, 0, 37928, 2.51774e+07, 273, 0, 4, 369048, 9.34572e+06, 0, 3.75464e+07, 19989, 4.72814e+07,
16384, 256, 37, 223441, 0, 2.56343e+07, 4.21752e+07, 2.55257e+07, 1.22468e+07, 930412, 1.06736e+08, 2571, 248234, 3.08238e+06, 20389, 1.98729e+07, 2.36978e+06, 0, 37985, 2.56342e+07, 361, 0, 0, 377402, 9.34642e+06, 0, 3.2431e+07, 19939, 4.21751e+07,
16384, 256, 35, 306868, 0, 2.38638e+07, 4.11426e+07, 2.49718e+07, 1.00936e+07, 909543, 1.01288e+08, 3390, 234176, 2.28138e+06, 21189, 1.90307e+07, 2.25549e+06, 0, 37436, 2.38638e+07, 241, 0, 0, 378963, 9.07932e+06, 0, 3.16644e+07, 19725, 4.11426e+07,
16384, 512, 33, 186607, 0, 4.7317e+07, 5.20327e+07, 2.07702e+07, 6.21141e+06, 391661, 1.2691e+08, 679, 226391, 2.29258e+06, 18556, 4.22615e+07, 2.48064e+06, 0, 36731, 4.7317e+07, 378, 0, 0, 358811, 2.17267e+07, 4, 2.99267e+07, 20057, 5.20327e+07,
16384, 512, 34, 187028, 0, 4.45528e+07, 5.38741e+07, 2.13569e+07, 6.64266e+06, 460843, 1.27074e+08, 504, 226353, 2.21833e+06, 18065, 3.97097e+07, 2.34308e+06, 0, 36711, 4.45527e+07, 199, 0, 0, 359901, 2.16604e+07, 0, 3.18335e+07, 19958, 5.3874e+07,
16384, 512, 35, 318309, 0, 4.39719e+07, 5.27512e+07, 2.09113e+07, 6.50266e+06, 485769, 1.24941e+08, 7200, 226281, 2.22812e+06, 17961, 3.91465e+07, 2.30919e+06, 0, 36667, 4.39719e+07, 219, 0, 0, 357061, 2.16208e+07, 5, 3.07533e+07, 19864, 5.27512e+07,
16384, 512, 37, 327445, 0, 4.59081e+07, 5.13147e+07, 2.08352e+07, 6.45932e+06, 482255, 1.25327e+08, 545, 231890, 2.2095e+06, 18516, 4.10078e+07, 2.40335e+06, 0, 36468, 4.59081e+07, 216, 0, 0, 361264, 2.18736e+07, 0, 2.90598e+07, 19841, 5.13147e+07,
16384, 512, 33, 314292, 0, 4.40814e+07, 5.1473e+07, 2.10219e+07, 6.62824e+06, 457720, 1.23977e+08, 470, 232975, 2.20119e+06, 17864, 3.92701e+07, 2.32237e+06, 0, 36450, 4.40814e+07, 192, 0, 0, 357445, 2.16511e+07, 0, 2.94442e+07, 20066, 5.1473e+07,
16384, 1024, 37, 678043, 0, 7.41839e+07, 7.56487e+07, 1.85461e+07, 5.44158e+06, 202866, 1.74701e+08, 183, 226347, 2.35905e+06, 27747, 6.91059e+07, 2.42862e+06, 0, 36047, 7.41839e+07, 145, 0, 5, 357541, 4.69229e+07, 0, 2.83473e+07, 20728, 7.56486e+07,
16384, 1024, 34, 535448, 0, 8.16426e+07, 8.08147e+07, 1.91639e+07, 5.39976e+06, 197135, 1.87754e+08, 171, 226436, 2.55899e+06, 29129, 7.60556e+07, 2.73576e+06, 0, 36482, 8.16426e+07, 164, 0, 7, 395987, 4.8351e+07, 0, 3.20468e+07, 20719, 8.08147e+07,
16384, 1024, 30, 589374, 0, 7.41803e+07, 7.74414e+07, 1.83571e+07, 5.73498e+06, 222909, 1.76526e+08, 169, 232911, 2.40483e+06, 30147, 6.91013e+07, 2.37529e+06, 0, 35611, 7.41802e+07, 138, 0, 4, 368511, 4.75159e+07, 0, 2.95362e+07, 20637, 7.74414e+07,
16384, 1024, 34, 595309, 0, 7.6474e+07, 7.55148e+07, 1.8187e+07, 5.21024e+06, 191941, 1.76173e+08, 180, 226560, 2.26523e+06, 34936, 7.13916e+07, 2.51873e+06, 0, 36682, 7.6474e+07, 141, 0, 0, 379521, 4.8172e+07, 0, 2.69424e+07, 20727, 7.55148e+07,
16384, 1024, 35, 552421, 0, 7.64593e+07, 7.64531e+07, 1.85688e+07, 5.50258e+06, 193955, 1.7773e+08, 151, 226452, 2.4469e+06, 28308, 7.12235e+07, 2.4975e+06, 0, 36450, 7.64593e+07, 146, 0, 0, 380456, 4.74258e+07, 5, 2.86256e+07, 21034, 7.64531e+07,
16384, 2048, 31, 972338, 0, 1.31366e+08, 1.25985e+08, 1.73765e+07, 6.61752e+06, 87282, 2.82404e+08, 95, 232083, 2.43942e+06, 41332, 1.26503e+08, 2.11484e+06, 0, 34751, 1.31366e+08, 66, 0, 0, 421459, 9.87541e+07, 4, 2.67888e+07, 20328, 1.25985e+08,
