2.23696e+07,  120000
2.19359e+07,  120000
2.115e+07,    120000
2.02434e+07,  120000 
1.97653e+07,  120000
2.00574e+07,  120000
1.97094e+07,  120000
1.97358e+07,  120000  
1.96315e+07,  120000
1.94322e+07,  120000
1.94146e+07,  120000
1.90462e+07,  120000
1.91356e+07,  120000
1.99616e+07,  120000
1.96629e+07,  120000
1.98136e+07,  120000
1.96827e+07,  120000
1.98091e+07,  120000
1.97891e+07,  120000
1.95362e+07,  120000
1.95095e+07,  120000
