32768, 32, 16230, 4.67745e+06, 1025, 19980, 0, 1.10576e+07, 3, 211824, 391404, 5.96445e+06, 0, 10135, 14943, 34995, 28947, 2.2429e+07,
32768, 64, 14537, 2.69724e+06, 516, 15618, 0, 5.60675e+06, 5, 164479, 522081, 3.28791e+06, 0, 5038, 11228, 29156, 16937, 1.23715e+07,
32768, 96, 10177, 2.48242e+06, 342, 14420, 0, 3.76866e+06, 0, 140679, 643512, 2.66511e+06, 0, 3438, 10533, 31013, 20421, 9.79073e+06,
32768, 128, 12588, 2.12716e+06, 257, 13192, 0, 2.82784e+06, 1, 134335, 773978, 2.30494e+06, 0, 2392, 11012, 30374, 16420, 8.25448e+06,
32768, 160, 12153, 2.97904e+06, 205, 13198, 0, 2.2448e+06, 0, 130528, 952478, 3.01514e+06, 0, 1972, 11649, 35612, 14381, 9.41116e+06,
32768, 192, 10008, 2.74927e+06, 171, 13269, 0, 1.87361e+06, 0, 130088, 1.19331e+06, 2.6066e+06, 0, 1636, 10399, 34918, 12776, 8.63605e+06,
32768, 224, 10066, 2.6214e+06, 147, 13251, 0, 1.61202e+06, 1, 128192, 1.44452e+06, 2.42014e+06, 0, 1396, 10282, 35242, 13148, 8.3098e+06,
32768, 256, 10241, 2.48835e+06, 128, 12751, 0, 1.40952e+06, 1, 128708, 1.74195e+06, 2.27357e+06, 0, 1250, 10830, 35001, 12276, 8.12458e+06,
32768, 288, 10062, 1.94151e+06, 118, 13166, 0, 1.26508e+06, 1, 129377, 2.00492e+06, 2.67573e+06, 0, 1183, 11469, 41184, 13683, 8.10748e+06,
32768, 320, 12060, 1.9131e+06, 103, 13173, 0, 1.13988e+06, 5, 130660, 2.30588e+06, 2.46594e+06, 0, 1161, 10936, 40782, 13585, 8.04726e+06,
32768, 352, 10026, 1.91309e+06, 94, 13163, 0, 1.04004e+06, 0, 133659, 2.60402e+06, 2.35159e+06, 0, 989, 10973, 40753, 13018, 8.13142e+06,
32768, 384, 10181, 1.89042e+06, 90, 13228, 0, 949141, 2, 136245, 2.88003e+06, 2.26519e+06, 0, 900, 11126, 40117, 12498, 8.20917e+06,
32768, 416, 10142, 1.53878e+06, 81, 13355, 0, 886380, 0, 137742, 3.19195e+06, 2.54612e+06, 0, 819, 11616, 46636, 12171, 8.39578e+06,
32768, 448, 10173, 1.56121e+06, 75, 13769, 0, 820003, 0, 138522, 3.48255e+06, 2.40769e+06, 0, 760, 11270, 46902, 11717, 8.50464e+06,
32768, 480, 10239, 1.58061e+06, 70, 13523, 0, 771278, 0, 138709, 3.76135e+06, 2.32516e+06, 0, 694, 11175, 45373, 11887, 8.67006e+06,
32768, 512, 10556, 1.58598e+06, 64, 13044, 0, 719410, 0, 138754, 4.06991e+06, 2.26224e+06, 0, 721, 11524, 45033, 12302, 8.86955e+06,
32768, 640, 10377, 1.39129e+06, 52, 13263, 0, 580833, 5, 152894, 5.25921e+06, 2.26071e+06, 0, 556, 12218, 50751, 11470, 9.74363e+06,
32768, 768, 13946, 1.24828e+06, 43, 13807, 0, 483577, 0, 158189, 6.41417e+06, 2.2641e+06, 0, 469, 12361, 54841, 11695, 1.06755e+07,
32768, 896, 10426, 1.15945e+06, 70, 13428, 0, 422252, 33, 163101, 7.60684e+06, 2.26848e+06, 0, 620, 13959, 60469, 16176, 1.17353e+07,
32768, 1024, 11832, 1.08539e+06, 32, 13248, 0, 363004, 2, 171251, 8.80233e+06, 2.25414e+06, 0, 359, 13576, 66108, 11037, 1.27923e+07,
32768, 1152, 10631, 1.0427e+06, 29, 13374, 0, 323647, 0, 178975, 9.94225e+06, 2.26291e+06, 0, 314, 14224, 71942, 10963, 1.3872e+07,
32768, 1280, 10845, 1.00372e+06, 26, 13262, 0, 292018, 0, 180134, 1.10953e+07, 2.25238e+06, 0, 287, 14539, 76831, 11000, 1.49504e+07,
32768, 1408, 10851, 968483, 24, 13162, 0, 266370, 0, 189851, 1.22803e+07, 2.26003e+06, 0, 268, 15398, 82324, 10995, 1.60981e+07,
32768, 1536, 10955, 937285, 22, 13494, 0, 244363, 0, 192529, 1.34541e+07, 2.25686e+06, 0, 242, 15954, 87524, 10984, 1.72243e+07,
32768, 1664, 10918, 919139, 20, 12810, 0, 225626, 0, 204158, 1.45998e+07, 2.24412e+06, 0, 242, 16141, 90141, 11526, 1.83346e+07,
32768, 1792, 10934, 894202, 21, 12923, 0, 209990, 2, 208526, 1.57768e+07, 2.24926e+06, 0, 235, 16640, 96217, 12217, 1.94879e+07,
32768, 1920, 10727, 888353, 20, 12999, 0, 196342, 0, 216311, 1.70014e+07, 2.24115e+06, 0, 213, 18102, 105608, 11505, 2.07027e+07,
32768, 2048, 11313, 879321, 16, 13376, 0, 184852, 0, 219781, 1.82054e+07, 2.23431e+06, 0, 190, 18295, 106381, 11297, 2.18845e+07,
