16384, 32, 18, 59507, 0, 1.84873e+08, 1.12621e+07, 2.317e+07, 1.139e+06, 131462, 2.20635e+08, 9148, 96419, 5.1833e+07, 21091, 1.30932e+08, 1.94279e+06, 0, 38095, 1.84873e+08, 315, 0, 1, 77677, 922374, 1, 1.02432e+07, 18455, 1.1262e+07,
16384, 32, 884, 40630, 0, 2.01079e+08, 1.22152e+07, 2.41335e+07, 1.00863e+06, 100969, 2.38579e+08, 6771, 98547, 5.71241e+07, 22854, 1.41827e+08, 1.96103e+06, 0, 38327, 2.01079e+08, 423, 0, 0, 79421, 913272, 1, 1.12035e+07, 18491, 1.22151e+07,
16384, 32, 3567, 21852, 0, 1.95969e+08, 1.19673e+07, 2.41662e+07, 1.16152e+06, 152236, 2.33442e+08, 7285, 98455, 5.51475e+07, 22225, 1.38674e+08, 1.9811e+06, 0, 38260, 1.95969e+08, 459, 0, 0, 78790, 919034, 2, 1.09505e+07, 18513, 1.19673e+07,
16384, 32, 3135, 52231, 4, 1.94837e+08, 1.17108e+07, 2.40452e+07, 1.2598e+06, 158983, 2.32068e+08, 7118, 98582, 5.44867e+07, 22439, 1.38204e+08, 1.98082e+06, 0, 37974, 1.94837e+08, 423, 0, 0, 79374, 922925, 0, 1.06895e+07, 18572, 1.17108e+07,
16384, 32, 3117, 23585, 0, 1.92045e+08, 1.16034e+07, 2.37029e+07, 1.11419e+06, 100517, 2.28592e+08, 7256, 98675, 5.37521e+07, 23300, 1.36181e+08, 1.94451e+06, 0, 38213, 1.92045e+08, 579, 0, 2, 79608, 924574, 3, 1.05799e+07, 18637, 1.16033e+07,
16384, 64, 2001, 37596, 0, 1.94167e+08, 1.18525e+07, 2.3397e+07, 1.17826e+07, 1.89216e+06, 2.43131e+08, 6178, 85785, 5.3365e+07, 24114, 1.38701e+08, 1.94651e+06, 0, 38224, 1.94167e+08, 234, 0, 0, 80441, 2.09166e+06, 0, 9.66201e+06, 18163, 1.18525e+07,
16384, 64, 1489, 42953, 0, 2.04079e+08, 1.30315e+07, 2.40317e+07, 1.28317e+07, 1.88945e+06, 2.55907e+08, 5425, 84821, 5.71211e+07, 21510, 1.44801e+08, 2.00611e+06, 0, 38105, 2.04079e+08, 226, 0, 0, 79879, 2.07666e+06, 0, 1.08563e+07, 18408, 1.30314e+07,
16384, 64, 1576, 20700, 0, 2.00805e+08, 1.24285e+07, 2.39922e+07, 1.18086e+07, 1.89506e+06, 2.50952e+08, 5826, 84702, 5.62047e+07, 22373, 1.42439e+08, 2.01026e+06, 0, 38046, 2.00805e+08, 221, 0, 0, 79406, 2.09239e+06, 0, 1.02381e+07, 18379, 1.24285e+07,
16384, 64, 1516, 44401, 0, 1.96071e+08, 1.19505e+07, 2.34523e+07, 1.17749e+07, 1.87792e+06, 2.45173e+08, 4659, 83735, 5.46262e+07, 22077, 1.39245e+08, 2.05098e+06, 0, 38199, 1.96071e+08, 267, 0, 0, 78346, 2.07997e+06, 0, 9.7734e+06, 18472, 1.19504e+07,
16384, 64, 1561, 40715, 0, 2.04522e+08, 1.22192e+07, 2.40068e+07, 1.27077e+07, 1.91872e+06, 2.55417e+08, 6028, 84398, 5.79032e+07, 21027, 1.4449e+08, 1.97925e+06, 1, 38172, 2.04522e+08, 282, 0, 0, 78578, 2.07644e+06, 0, 1.00455e+07, 18375, 1.22191e+07,
16384, 128, 2424, 31015, 0, 1.9908e+08, 1.05655e+07, 1.53933e+07, 788183, 27701, 2.25888e+08, 2601, 84017, 5.43893e+07, 21521, 1.42557e+08, 1.9884e+06, 0, 37910, 1.9908e+08, 102, 0, 4, 75296, 4.14028e+06, 2, 6.33146e+06, 18303, 1.05654e+07,
16384, 128, 2467, 52621, 0, 1.97835e+08, 1.09171e+07, 1.49915e+07, 916281, 11379, 2.24726e+08, 2411, 82972, 5.44324e+07, 23335, 1.4126e+08, 1.99531e+06, 0, 38498, 1.97835e+08, 125, 0, 2, 76655, 4.17479e+06, 0, 6.64712e+06, 18439, 1.09171e+07,
16384, 128, 2421, 26500, 0, 2.03917e+08, 1.08384e+07, 1.53055e+07, 1.11013e+06, 25653, 2.31225e+08, 2538, 84455, 5.67953e+07, 22082, 1.45027e+08, 1.94624e+06, 0, 38168, 2.03916e+08, 118, 0, 0, 75955, 4.15099e+06, 0, 6.5931e+06, 18175, 1.08383e+07,
16384, 128, 2442, 50031, 0, 2.03088e+08, 1.0826e+07, 1.48661e+07, 854618, 29356, 2.29716e+08, 2400, 83828, 5.60325e+07, 20263, 1.44935e+08, 1.97628e+06, 0, 37609, 2.03088e+08, 100, 0, 2, 75122, 4.16187e+06, 0, 6.57035e+06, 18590, 1.0826e+07,
16384, 128, 2473, 52314, 0, 1.95935e+08, 1.08549e+07, 1.46782e+07, 843652, 31149, 2.22397e+08, 2533, 81866, 5.35598e+07, 21349, 1.40216e+08, 2.01523e+06, 0, 37951, 1.95934e+08, 259, 0, 0, 76774, 4.16716e+06, 0, 6.59233e+06, 18369, 1.08549e+07,
16384, 256, 31, 80619, 0, 1.99593e+08, 2.07985e+07, 1.09748e+07, 377159, 13456, 2.31838e+08, 2095, 78498, 5.33583e+07, 25450, 1.44052e+08, 2.03947e+06, 0, 38072, 1.99593e+08, 88, 0, 0, 81460, 1.30393e+07, 3, 7.65826e+06, 19386, 2.07985e+07,
16384, 256, 30, 54690, 0, 2.02877e+08, 2.11437e+07, 1.11032e+07, 317453, 10929, 2.35507e+08, 1732, 77951, 5.43895e+07, 25863, 1.46331e+08, 2.01252e+06, 0, 37895, 2.02877e+08, 50, 1, 0, 81903, 1.28546e+07, 0, 8.18755e+06, 19584, 2.11437e+07,
