51430205,  56518750,  34897860,  32271055,  29999183,  39938175,  262220046,
52226490,  56341857,  35557895,  32664351,  30242934,  40530472,  262870131,
51951195,  57310413,  35833062,  32699908,  30515539,  40661688,  262865943,
52064225,  56517276,  35677005,  32948657,  29498824,  40946313,  262865943,
52987511,  56188771,  35322628,  32442687,  29949197,  40990578,  262865943,
52987773,  62332941,  49284718,  42777275,  35862109,  41130647,  262220046,
53099366,  61996481,  50084362,  42923648,  36410597,  41096686,  262220046,
53160219,  62088611,  49633552,  42813581,  36324514,  41286389,  262220046,
53149450,  61987003,  49234306,  42795990,  36135815,  41070466,  262220046,
52908700,  62075842,  50345716,  42802357,  35969818,  40997754,  262220046,
56368094,  75046729,  83304248,  68566639,  54212385,  41010897,  262220046,
56899420,  74655993,  82871752,  68640689,  53492459,  41151105,  262220046,
57039775,  74539462,  82473103,  67306803,  53821044,  40987625,  262220046,
56105923,  73654148,  81822046,  67496033,  53093133,  40500221,  262220046,
56140137,  73918464,  82606694,  68084982,  54025018,  40597621,  262220046,
64728573,  101295236,  154608962,  120616549,  90299405,  40853781,  262220046,
65299370,  99905339,  150466700,  118960984,  88166250,  40994415,  262220046,
64319180,  99233638,  151176384,  118101844,  89382881,  40472739,  262220046,
66124007,  101493077,  153288024,  122091719,  89384014,  40556481,  262220046,
64716018,  100785612,  151369745,  117685704,  89137402,  41168010,  262220046,
