0,  0,  251272,  0,  0,  31495,  117243,
0,  0,  573867,  0,  0,  4806,  51356,
0,  0,  242463,  0,  0,  5957,  53168,
0,  0,  214701,  0,  0,  4798,  52364,
0,  0,  348677,  0,  0,  4945,  94165,
0,  0,  639192,  0,  0,  4986,  99222,
0,  0,  1562693,  0,  0,  4889,  130425,
0,  0,  1837028,  0,  0,  4971,  227531,
0,  0,  1894672,  0,  0,  30924,  179277,
0,  0,  1972542,  0,  0,  12414,  226625,
0,  0,  2034757,  0,  0,  10581,  180506,
0,  0,  1782030,  0,  0,  5419,  247806,
0,  0,  1962006,  0,  0,  67102,  225208,
0,  0,  1735809,  0,  0,  4434,  191620,
0,  0,  2030152,  0,  0,  18127,  200306,
0,  0,  1773376,  0,  0,  6802,  169926,
0,  0,  1895103,  0,  0,  4115,  211301,
0,  0,  1658110,  0,  0,  5049,  231955,
0,  0,  1996405,  0,  0,  7886,  199000,
0,  0,  1932109,  0,  0,  5776,  196982,
0,  0,  1804512,  0,  0,  4560,  222544,
0,  0,  1940434,  0,  0,  5010,  198755,
0,  0,  1997385,  0,  0,  10001,  205170,
0,  0,  1853021,  0,  0,  15755,  193987,
0,  0,  1883266,  0,  0,  8365,  213653,
0,  0,  1774941,  0,  0,  4847,  176089,
0,  0,  1861270,  0,  0,  4282,  207178,
0,  0,  1817029,  0,  0,  4814,  177012,
0,  0,  1666122,  0,  0,  6287,  204892,
0,  0,  1599097,  0,  0,  4534,  205357,
0,  0,  1762055,  0,  0,  5496,  176790,
0,  0,  1819635,  0,  0,  4819,  189829,
0,  0,  1788848,  0,  0,  6028,  182845,
0,  0,  1745895,  0,  0,  5606,  193511,
0,  0,  1964874,  0,  0,  12312,  200207,
0,  0,  1968958,  0,  0,  6569,  181059,
0,  0,  2003863,  0,  0,  14363,  178450,
0,  0,  1814815,  0,  0,  16019,  207719,
0,  0,  1913670,  0,  0,  11952,  210882,
0,  0,  1836202,  0,  0,  7432,  212170,
0,  0,  1919971,  0,  0,  10259,  200555,
0,  0,  1811381,  0,  0,  15011,  177835,
0,  0,  1856235,  0,  0,  7543,  205223,
0,  0,  1987757,  0,  0,  8713,  181747,
0,  0,  1820413,  0,  0,  14266,  195506,
0,  0,  1840541,  0,  0,  8957,  180601,
0,  0,  1786380,  0,  0,  6619,  219914,
0,  0,  1886705,  0,  0,  5495,  166613,
0,  0,  1681185,  0,  0,  9467,  187456,
0,  0,  1675147,  0,  0,  4155,  155494,
0,  0,  829853,  0,  0,  60759,  253433,
0,  0,  1075109,  0,  0,  26496,  216224,
0,  0,  956125,  0,  0,  28740,  219328,
0,  0,  999973,  0,  0,  24655,  249777,
0,  0,  1120051,  0,  0,  32801,  226514,
0,  0,  3757817,  0,  0,  51245,  344309,
0,  0,  3739582,  0,  0,  62768,  330359,
0,  0,  3541514,  0,  0,  86215,  332850,
0,  0,  3291397,  0,  0,  53626,  362444,
0,  0,  3343832,  0,  0,  36967,  316347,
0,  0,  3635053,  0,  0,  47523,  318028,
0,  0,  2960288,  0,  0,  60217,  338415,
0,  0,  3546638,  0,  0,  39326,  317839,
0,  0,  3625328,  0,  0,  40278,  323061,
0,  0,  3312893,  0,  0,  51897,  316252,
0,  0,  3451459,  0,  0,  56968,  343261,
0,  0,  3570156,  0,  0,  52567,  305745,
0,  0,  3704845,  0,  0,  68656,  453628,
0,  0,  3903182,  0,  0,  45787,  330166,
0,  0,  4028575,  0,  0,  65673,  343839,
