0,  0,  96479,  0,  0,  16949,  114380,
0,  0,  96171,  0,  0,  16287,  87041,
0,  0,  95263,  0,  0,  16183,  85357,
0,  0,  94543,  0,  0,  16129,  84222,
0,  0,  95053,  0,  0,  16051,  85659,
0,  0,  101785,  0,  0,  16969,  91852,
0,  0,  88827,  0,  0,  15945,  82869,
0,  0,  89851,  0,  0,  15979,  82749,
0,  0,  89407,  0,  0,  15942,  83983,
0,  0,  89099,  0,  0,  16062,  82918,
0,  0,  88907,  0,  0,  16002,  84018,
0,  0,  88980,  0,  0,  15987,  83014,
0,  0,  89030,  0,  0,  16014,  83465,
0,  0,  89116,  0,  0,  16162,  83555,
0,  0,  105049,  0,  0,  16796,  80608,
0,  0,  100839,  0,  0,  16683,  89303,
0,  0,  93961,  0,  0,  16048,  81584,
0,  0,  96945,  0,  0,  16185,  102668,
0,  0,  96877,  0,  0,  16196,  88618,
0,  0,  96982,  0,  0,  16228,  88805,
0,  0,  452958,  0,  0,  104561,  551852,
0,  0,  454695,  0,  0,  102559,  494014,
0,  0,  433887,  0,  0,  102145,  574636,
0,  0,  440517,  0,  0,  102321,  572484,
0,  0,  402454,  0,  0,  101636,  592412,
0,  0,  435243,  0,  0,  103393,  607588,
0,  0,  435081,  0,  0,  100956,  578045,
0,  0,  432941,  0,  0,  102721,  577867,
0,  0,  445482,  0,  0,  102331,  578559,
0,  0,  443787,  0,  0,  102542,  599623,
0,  0,  447601,  0,  0,  101675,  592234,
0,  0,  468544,  0,  0,  99988,  574337,
0,  0,  467163,  0,  0,  102574,  548647,
0,  0,  467206,  0,  0,  103722,  549116,
0,  0,  466760,  0,  0,  101657,  548066,
0,  0,  466959,  0,  0,  102208,  552361,
0,  0,  448929,  0,  0,  102580,  544411,
0,  0,  467057,  0,  0,  103135,  548586,
0,  0,  467483,  0,  0,  100860,  547253,
0,  0,  474990,  0,  0,  101086,  548094,
0,  0,  1184465,  0,  0,  315840,  2328408,
0,  0,  1200757,  0,  0,  313975,  3104542,
0,  0,  1163600,  0,  0,  311261,  2601350,
0,  0,  1263841,  0,  0,  306514,  2460203,
0,  0,  1261826,  0,  0,  304570,  2135122,
0,  0,  1265989,  0,  0,  304294,  2132130,
0,  0,  1266263,  0,  0,  304091,  2136290,
0,  0,  1265547,  0,  0,  304084,  2135218,
0,  0,  1261723,  0,  0,  304815,  2135660,
0,  0,  1269132,  0,  0,  304146,  2133422,
0,  0,  1270398,  0,  0,  304066,  2132408,
0,  0,  1266652,  0,  0,  303835,  2135036,
0,  0,  1270674,  0,  0,  303913,  2136542,
0,  0,  1289390,  0,  0,  303955,  2072747,
0,  0,  1267301,  0,  0,  305369,  2261455,
0,  0,  1261439,  0,  0,  304903,  2233644,
0,  0,  1258663,  0,  0,  304949,  2233333,
0,  0,  1267100,  0,  0,  304057,  2234169,
0,  0,  1266271,  0,  0,  304177,  2231067,
0,  0,  1262007,  0,  0,  304658,  2233340,
0,  0,  2377541,  0,  0,  719328,  5219187,
0,  0,  2276568,  0,  0,  705163,  6646519,
0,  0,  2163307,  0,  0,  699543,  4901856,
0,  0,  2357469,  0,  0,  721933,  7285645,
0,  0,  2175694,  0,  0,  711749,  6879512,
0,  0,  2438713,  0,  0,  715035,  7930983,
0,  0,  2133941,  0,  0,  712468,  6114294,
0,  0,  2251809,  0,  0,  711872,  5008700,
0,  0,  2129456,  0,  0,  713714,  5422565,
0,  0,  2123610,  0,  0,  712045,  5170928,
0,  0,  2113521,  0,  0,  712521,  5106437,
0,  0,  2112206,  0,  0,  709394,  4640231,
0,  0,  2128081,  0,  0,  721782,  4632936,
0,  0,  2239351,  0,  0,  710531,  5273888,
0,  0,  2225268,  0,  0,  710310,  5671252,
0,  0,  2286432,  0,  0,  709238,  5238861,
0,  0,  2512236,  0,  0,  709722,  7624542,
0,  0,  2371193,  0,  0,  704402,  7663072,
0,  0,  2187692,  0,  0,  719953,  5679314,
0,  0,  2435032,  0,  0,  713664,  7549386,
0,  0,  5801387,  0,  0,  1345765,  10669772,
0,  0,  5536233,  0,  0,  1371097,  9316515,
0,  0,  5675794,  0,  0,  1348263,  12861681,
0,  0,  5925515,  0,  0,  1345547,  15259371,
0,  0,  5947826,  0,  0,  1338361,  13976324,
0,  0,  5931360,  0,  0,  1326379,  11523656,
0,  0,  5341792,  0,  0,  1350616,  13113749,
0,  0,  5584514,  0,  0,  1330050,  10154288,
0,  0,  4816273,  0,  0,  1340298,  11751697,
0,  0,  6175995,  0,  0,  1346474,  12079797,
0,  0,  4826979,  0,  0,  1327737,  10022590,
0,  0,  5685012,  0,  0,  1327862,  10868506,
0,  0,  5689958,  0,  0,  1340783,  10718021,
0,  0,  5029462,  0,  0,  1325956,  10928586,
0,  0,  5752253,  0,  0,  1342337,  10440572,
0,  0,  5425160,  0,  0,  1336588,  10436907,
0,  0,  5916871,  0,  0,  1335007,  10272851,
0,  0,  5288496,  0,  0,  1345547,  10700459,
0,  0,  5527776,  0,  0,  1342382,  9861367,
0,  0,  5622151,  0,  0,  1324276,  10010333,
0,  0,  8126480,  0,  0,  2276693,  17909539,
0,  0,  7970511,  0,  0,  2280980,  19410369,
0,  0,  8261063,  0,  0,  2264536,  17450967,
0,  0,  8291494,  0,  0,  2252537,  19223484,
