32398703,  48923628,  81396705,  66639406,  64684050,  9350145,  269488859,
32705192,  49883478,  79903491,  67760262,  66114307,  11495391,  264663422,
32713087,  49683603,  80133056,  66727758,  65075913,  12116292,  263423331,
32992413,  49031674,  80496502,  66732992,  66304972,  11484888,  263423331,
33316352,  49840817,  80081534,  66665303,  65328100,  11430426,  263423331,
32800046,  50910374,  79485542,  66822779,  66054432,  11449117,  263423331,
32344879,  50414688,  79522238,  67087982,  65587068,  12294490,  263423331,
32192319,  48715928,  80406485,  67164313,  65257501,  12106596,  263423331,
32745813,  49870723,  81016082,  68119770,  65128597,  11762870,  263423331,
33496107,  48906233,  80506256,  67993945,  65180915,  13280969,  263423331,
32049804,  51215373,  124826772,  94248935,  92131459,  12735820,  0,
30844432,  52192036,  124192504,  94470358,  91509510,  13340173,  0,
30608364,  51259916,  124093784,  94399348,  92602706,  12521666,  0,
31297141,  51166862,  124557796,  94841721,  92226489,  12200472,  0,
30788471,  51871871,  125494592,  94851142,  92725770,  11866831,  0,
32248155,  51737036,  124593118,  94073148,  92512747,  12737263,  0,
31210141,  51831710,  123772249,  94131462,  92677402,  12586050,  0,
32444006,  51798476,  126384757,  94491491,  92843224,  12949941,  0,
32796328,  52364106,  124887802,  95309769,  91674544,  13198915,  0,
31583220,  51557212,  123332662,  95131942,  91758214,  12778443,  0,
33256550,  62577488,  219984964,  151040783,  154147779,  13026675,  0,
32785144,  61561870,  217878133,  150970251,  150325551,  12244784,  0,
32596161,  60625537,  215897853,  155137507,  147895543,  11475956,  0,
32925025,  61149037,  216173057,  149316149,  149271887,  11835317,  0,
33287168,  61921130,  221320263,  147819919,  148021900,  13356260,  0,
34529190,  61056950,  218172182,  153155757,  149834273,  11894441,  0,
34055889,  59559582,  218102684,  148988191,  148180113,  11656945,  0,
32819016,  59683009,  221119669,  152809660,  150240468,  12948989,  0,
34495410,  60201367,  216337409,  152513553,  153216015,  13022606,  0,
34624797,  64390845,  219567333,  150663164,  146760457,  13186727,  0,
43250099,  78179670,  407626320,  264726133,  261091933,  12535173,  0,
42673916,  80776798,  418161630,  260203016,  257836866,  12129629,  0,
44850772,  82803717,  406379845,  262205720,  264493111,  12395816,  0,
43633397,  78694735,  419209031,  263262490,  263632704,  14112311,  0,
44766396,  78428796,  415132183,  267930600,  260217450,  14355033,  0,
43238342,  78492471,  414888900,  263777407,  260549273,  13400995,  0,
43221230,  86632323,  415923068,  266466872,  257366965,  13448012,  0,
43706723,  79700612,  412719661,  262064639,  269983478,  13771592,  0,
44022701,  83832144,  408305891,  259372195,  258557350,  13385462,  0,
44443772,  76161338,  405166649,  263921099,  266040032,  13343453,  0,
